session_id,step,total_steps,agent,action,tool,latency_ms,data_volume_kb,permission_level,external_destination,error_flag,label
TRACE-00024,5,14,analyst,summarize,none,359,39.478671851022604,1,0,0,retrieval_poisoning
TRACE-00024,6,14,researcher,retrieve,none,143,3.4371255951961177,1,0,0,retrieval_poisoning
TRACE-00024,7,14,planner,tool_call,internal_api,353,64.37404527000704,1,0,0,retrieval_poisoning
TRACE-00024,8,14,planner,respond,none,283,27.427330042780955,1,0,1,retrieval_poisoning
TRACE-00024,9,14,writer,respond,none,287,31.4149773835468,0,0,0,retrieval_poisoning
TRACE-00024,10,14,analyst,retrieve,none,419,47.30182141070729,0,0,0,retrieval_poisoning
TRACE-00024,11,14,planner,tool_call,internal_search,91,16.87219895581055,0,0,0,retrieval_poisoning
TRACE-00024,12,14,analyst,handoff,none,602,50.52344216926533,1,0,0,retrieval_poisoning
TRACE-00024,13,14,analyst,handoff,none,452,46.98666201030178,1,0,0,retrieval_poisoning
TRACE-00024,14,14,planner,tool_call,vector_db,387,83.02206308299894,1,0,0,retrieval_poisoning
TRACE-00025,1,15,analyst,handoff,none,582,16.965072527225466,0,0,0,benign
TRACE-00025,2,15,writer,tool_call,internal_search,289,12.488481148950271,0,0,0,benign
TRACE-00025,3,15,planner,retrieve,none,371,46.464352529796585,0,0,0,benign
TRACE-00025,4,15,writer,retrieve,none,168,24.49290355040071,1,0,0,benign
TRACE-00025,5,15,researcher,tool_call,calculator,635,70.80784810168089,1,0,0,benign
TRACE-00025,6,15,planner,respond,none,278,31.045586809736783,0,0,0,benign
TRACE-00025,7,15,analyst,handoff,none,447,25.18268688526673,0,0,0,benign
TRACE-00025,8,15,researcher,summarize,none,271,52.075360816706855,1,0,0,benign
TRACE-00025,9,15,researcher,respond,none,466,41.749287528506336,2,0,0,benign
TRACE-00025,10,15,analyst,summarize,none,296,61.279553293703124,1,0,0,benign
TRACE-00025,11,15,analyst,summarize,none,450,59.184210739350505,1,0,0,benign
TRACE-00025,12,15,researcher,tool_call,internal_search,543,16.050076518863825,0,0,0,benign
TRACE-00025,13,15,writer,tool_call,internal_search,668,14.878577437974728,1,0,0,benign
TRACE-00025,14,15,writer,retrieve,none,622,69.8645772961258,0,0,0,benign
TRACE-00025,15,15,planner,retrieve,none,591,60.190467071713556,0,0,0,benign
TRACE-00026,1,17,analyst,summarize,none,637,23.564375980922524,0,0,0,benign
TRACE-00026,2,17,analyst,retrieve,none,135,63.0482807742575,1,0,1,benign
TRACE-00026,3,17,analyst,tool_call,calculator,487,10.790900102260485,0,0,0,benign
TRACE-00026,4,17,planner,handoff,none,379,26.257688309851385,1,0,0,benign
TRACE-00026,5,17,writer,tool_call,internal_search,474,73.84689125148644,0,0,0,benign
TRACE-00026,6,17,planner,summarize,none,569,14.80088375251766,0,0,1,benign
TRACE-00026,7,17,planner,retrieve,none,228,10.525024600243158,1,0,0,benign
TRACE-00026,8,17,analyst,tool_call,calculator,478,12.530388576575914,0,0,0,benign
TRACE-00026,9,17,planner,tool_call,calculator,480,0.4749899174175262,1,0,0,benign
TRACE-00026,10,17,analyst,summarize,none,248,23.851206348432722,0,0,0,benign
TRACE-00026,11,17,planner,handoff,none,613,4.488296398349773,1,0,0,benign
TRACE-00026,12,17,analyst,retrieve,none,696,8.147621234072131,2,0,0,benign
TRACE-00026,13,17,researcher,tool_call,internal_api,278,22.098358300396523,1,0,0,benign
TRACE-00026,14,17,researcher,handoff,none,572,58.5237785948013,0,0,0,benign
TRACE-00026,15,17,planner,summarize,none,478,19.33413084765412,0,0,0,benign
TRACE-00026,16,17,writer,respond,none,532,49.03759853871304,2,0,0,benign
TRACE-00026,17,17,researcher,retrieve,none,315,3.963974703333177,0,0,0,benign
TRACE-00027,1,18,analyst,retrieve,none,815,39.876598652290575,0,0,0,benign
TRACE-00027,2,18,researcher,retrieve,none,579,35.430142169008334,0,0,0,benign
TRACE-00027,3,18,analyst,summarize,none,641,24.486984463260217,1,0,0,benign
TRACE-00027,4,18,researcher,tool_call,internal_api,381,40.349815664442424,0,0,0,benign
TRACE-00027,5,18,writer,tool_call,internal_search,436,80.57311871734983,0,0,0,benign
TRACE-00027,6,18,planner,retrieve,none,356,17.090478612705265,0,0,0,benign
TRACE-00027,7,18,researcher,retrieve,none,546,5.82313027793862,2,0,0,benign
TRACE-00027,8,18,writer,handoff,none,708,11.87735101780172,0,0,0,benign
TRACE-00027,9,18,writer,retrieve,none,503,31.7208323996072,0,0,0,benign
TRACE-00027,10,18,researcher,handoff,none,320,10.378660708604526,1,0,0,benign
TRACE-00027,11,18,writer,handoff,none,634,66.09777898344618,1,0,1,benign
TRACE-00027,12,18,planner,handoff,none,286,6.380013690756305,1,0,0,benign
TRACE-00027,13,18,analyst,tool_call,calculator,649,28.02319829653233,0,0,0,benign
TRACE-00027,14,18,planner,retrieve,none,437,1.9884703698618043,1,0,0,benign
TRACE-00027,15,18,planner,retrieve,none,532,57.853795681441504,0,0,0,benign
TRACE-00027,16,18,researcher,respond,none,370,13.093227222895399,0,0,0,benign
TRACE-00027,17,18,analyst,summarize,none,238,52.4260507540605,1,0,0,benign
TRACE-00027,18,18,writer,tool_call,internal_api,339,19.080826554366904,2,0,0,benign
TRACE-00028,1,10,analyst,summarize,none,84,34.75043353139748,1,0,0,prompt_hijacking
TRACE-00028,2,10,writer,handoff,none,311,31.573044976482226,1,0,0,prompt_hijacking
TRACE-00028,3,10,analyst,instruction_override,none,780,20.733546151461795,2,0,0,prompt_hijacking
TRACE-00028,4,10,planner,tool_call,internal_search,154,68.12928798822014,1,0,0,prompt_hijacking
TRACE-00028,5,10,researcher,summarize,none,400,31.63951767552441,0,0,0,prompt_hijacking
TRACE-00028,6,10,researcher,handoff,none,533,21.03312543831929,0,0,0,prompt_hijacking
TRACE-00028,7,10,researcher,tool_call,external_webhook,712,310.0,3,1,0,prompt_hijacking
TRACE-00028,8,10,researcher,retrieve,none,631,14.919793965935222,0,0,0,prompt_hijacking
TRACE-00028,9,10,planner,retrieve,none,437,33.78930375584716,2,0,0,prompt_hijacking
TRACE-00028,10,10,writer,respond,none,764,24.855806147289115,1,0,0,prompt_hijacking
TRACE-00029,1,17,planner,retrieve,none,627,42.21176494116402,1,0,0,benign
TRACE-00029,2,17,analyst,retrieve,none,769,47.42698391457374,2,0,0,benign
TRACE-00029,3,17,planner,summarize,none,380,18.20838694564382,1,0,0,benign
TRACE-00029,4,17,planner,handoff,none,356,29.193649862670107,0,0,0,benign
TRACE-00029,5,17,analyst,respond,none,113,8.518925123936112,0,0,0,benign
TRACE-00029,6,17,planner,retrieve,none,530,7.299627959110464,1,0,0,benign
TRACE-00029,7,17,planner,retrieve,none,473,56.166319113689,0,0,0,benign
TRACE-00029,8,17,researcher,tool_call,vector_db,402,12.186245948963501,0,0,0,benign
TRACE-00029,9,17,writer,retrieve,none,633,52.979628263636165,1,0,0,benign
TRACE-00029,10,17,researcher,respond,none,353,18.016993567148898,0,0,0,benign
TRACE-00029,11,17,analyst,summarize,none,376,26.752126253273648,0,0,0,benign
TRACE-00029,12,17,planner,summarize,none,451,5.598646592028425,1,0,1,benign
TRACE-00029,13,17,researcher,tool_call,internal_search,577,18.146070240307807,0,0,0,benign
TRACE-00029,14,17,writer,retrieve,none,284,29.977625143869574,1,0,0,benign
TRACE-00029,15,17,writer,handoff,none,693,9.434283724356305,1,0,0,benign
TRACE-00029,16,17,planner,tool_call,internal_search,537,54.85504924846983,1,0,0,benign
TRACE-00029,17,17,planner,tool_call,internal_api,455,60.47730278896114,1,0,0,benign
TRACE-00030,1,11,analyst,summarize,none,470,30.685091317077244,0,0,0,benign
TRACE-00030,2,11,researcher,summarize,none,311,35.055447968294686,0,1,0,benign
TRACE-00030,3,11,writer,handoff,none,251,62.28829026243412,1,0,0,benign
TRACE-00030,4,11,researcher,summarize,none,385,32.2928725037418,0,0,0,benign
TRACE-00030,5,11,researcher,summarize,none,455,32.65307165612346,0,0,0,benign
TRACE-00030,6,11,planner,retrieve,none,380,6.473237103613394,0,0,0,benign
TRACE-00030,7,11,planner,retrieve,none,323,34.33501747548022,1,0,0,benign
TRACE-00030,8,11,researcher,tool_call,internal_search,566,27.48698451447658,2,0,0,benign
TRACE-00030,9,11,planner,tool_call,calculator,271,6.148819283701497,1,0,0,benign
TRACE-00030,10,11,researcher,summarize,none,366,7.266695557916098,0,0,0,benign
TRACE-00030,11,11,planner,handoff,none,578,7.802634265200982,1,0,0,benign
TRACE-00031,1,10,researcher,handoff,none,368,37.8529935316712,0,0,0,benign
TRACE-00031,2,10,researcher,tool_call,vector_db,266,53.672011086890805,1,0,0,benign
TRACE-00031,3,10,writer,tool_call,vector_db,432,4.964550867639898,0,0,0,benign
TRACE-00031,4,10,writer,retrieve,none,225,41.510260096585334,0,0,0,benign
TRACE-00031,5,10,writer,respond,none,347,39.603915881388964,0,0,0,benign
TRACE-00031,6,10,planner,handoff,none,458,32.364568375098074,1,0,0,benign
TRACE-00031,7,10,planner,summarize,none,447,58.15076208684873,0,0,0,benign
TRACE-00031,8,10,planner,handoff,none,666,12.349212462811002,1,0,0,benign
TRACE-00031,9,10,planner,retrieve,none,346,35.68975688335886,1,0,0,benign
TRACE-00031,10,10,writer,tool_call,internal_api,393,19.6095680106029,0,0,0,benign
TRACE-00032,1,18,planner,tool_call,internal_search,615,14.108848685231308,1,0,0,benign
TRACE-00032,2,18,analyst,summarize,none,387,32.81549470766923,1,0,0,benign
TRACE-00032,3,18,researcher,handoff,none,353,29.920955244149262,0,0,0,benign
TRACE-00032,4,18,analyst,summarize,none,497,37.98236130123196,1,0,0,benign
TRACE-00032,5,18,planner,retrieve,none,440,56.02629610781818,0,0,0,benign
TRACE-00032,6,18,researcher,handoff,none,179,20.707105818173666,0,0,0,benign
TRACE-00032,7,18,planner,respond,none,318,21.62587503386812,1,0,0,benign
TRACE-00032,8,18,writer,handoff,none,377,21.886311242797472,0,0,0,benign
TRACE-00032,9,18,planner,handoff,none,537,6.383004723466982,0,0,0,benign
TRACE-00032,10,18,writer,handoff,none,429,36.325150910759604,1,0,0,benign
TRACE-00032,11,18,analyst,retrieve,none,341,10.663979065662184,0,0,0,benign
TRACE-00032,12,18,planner,handoff,none,492,7.985470444488542,0,0,0,benign
TRACE-00032,13,18,writer,retrieve,none,198,16.33283797034356,0,0,0,benign
TRACE-00032,14,18,writer,respond,none,378,31.609363634140962,0,0,1,benign
TRACE-00032,15,18,analyst,retrieve,none,344,5.759525306531477,0,0,0,benign
TRACE-00032,16,18,writer,tool_call,internal_api,510,12.01456631164453,1,0,0,benign
TRACE-00032,17,18,researcher,tool_call,calculator,577,6.012729588627581,1,0,0,benign
TRACE-00032,18,18,researcher,summarize,none,494,25.842007818962582,1,0,0,benign
TRACE-00033,1,12,researcher,summarize,none,440,60.93885439121535,1,0,0,prompt_hijacking
TRACE-00033,2,12,writer,tool_call,internal_search,477,39.049998067468444,1,0,0,prompt_hijacking
TRACE-00033,3,12,writer,respond,none,228,39.07946676157099,1,0,0,prompt_hijacking
TRACE-00033,4,12,writer,instruction_override,none,780,28.01013491419427,2,0,0,prompt_hijacking
TRACE-00033,5,12,planner,tool_call,internal_search,414,5.52445627089466,1,0,0,prompt_hijacking
TRACE-00033,6,12,planner,tool_call,internal_api,278,22.233216183983856,1,0,0,prompt_hijacking
TRACE-00033,7,12,researcher,tool_call,internal_search,729,65.87062736768068,1,0,0,prompt_hijacking
TRACE-00033,8,12,researcher,tool_call,external_webhook,502,310.0,3,1,0,prompt_hijacking
TRACE-00033,9,12,writer,tool_call,vector_db,553,52.293595199082745,1,0,0,prompt_hijacking
TRACE-00033,10,12,planner,retrieve,none,384,8.645258337016292,0,0,0,prompt_hijacking
TRACE-00033,11,12,writer,retrieve,none,570,55.750968677126856,1,0,0,prompt_hijacking
TRACE-00033,12,12,writer,respond,none,444,77.25162498386035,0,0,0,prompt_hijacking
TRACE-00034,1,17,analyst,respond,none,400,34.73543553606171,0,0,0,benign
TRACE-00034,2,17,writer,retrieve,none,310,27.50855947180043,0,0,0,benign
TRACE-00034,3,17,researcher,tool_call,internal_search,188,24.416268665277602,1,0,0,benign
TRACE-00034,4,17,researcher,retrieve,none,560,20.32938422047472,1,0,0,benign
TRACE-00034,5,17,writer,respond,none,480,21.533807140762754,0,0,0,benign
TRACE-00034,6,17,researcher,retrieve,none,242,54.22817618867171,1,0,0,benign
TRACE-00034,7,17,analyst,handoff,none,507,12.980616979183173,1,0,0,benign
TRACE-00034,8,17,researcher,retrieve,none,527,8.861739156771618,0,0,0,benign
TRACE-00034,9,17,writer,handoff,none,409,15.970852484098648,1,0,0,benign
TRACE-00034,10,17,researcher,retrieve,none,728,28.320170811486516,1,0,0,benign
TRACE-00034,11,17,researcher,retrieve,none,300,16.888466055578558,0,0,0,benign
TRACE-00034,12,17,planner,handoff,none,355,16.523530622580008,0,0,0,benign
TRACE-00034,13,17,analyst,respond,none,638,28.14177268305272,1,0,0,benign
TRACE-00034,14,17,writer,summarize,none,305,16.399173493917793,0,0,0,benign
TRACE-00034,15,17,writer,tool_call,internal_search,314,34.5251379652667,1,0,0,benign
TRACE-00034,16,17,analyst,summarize,none,410,94.0380621184409,1,0,0,benign
TRACE-00034,17,17,writer,summarize,none,322,24.12355255707165,1,0,0,benign
TRACE-00035,1,18,analyst,retrieve,none,406,15.404674490181732,1,0,0,tool_redirection
TRACE-00035,2,18,analyst,respond,none,427,68.43490043367487,0,0,0,tool_redirection
TRACE-00035,3,18,writer,summarize,none,707,11.97748536252888,1,0,0,tool_redirection
TRACE-00035,4,18,analyst,handoff,none,394,5.519816538185171,0,0,0,tool_redirection
TRACE-00035,5,18,planner,retrieve,none,505,3.353527184912919,0,0,0,tool_redirection
TRACE-00035,6,18,writer,tool_call,shell,690,15.60838438774215,3,0,0,tool_redirection
TRACE-00035,7,18,writer,tool_call,calculator,484,126.02750091443852,0,0,0,tool_redirection
TRACE-00035,8,18,researcher,handoff,none,301,14.673789587439726,1,0,0,tool_redirection
TRACE-00035,9,18,writer,retrieve,none,308,13.566342771683804,0,0,0,tool_redirection
TRACE-00035,10,18,analyst,tool_call,calculator,490,42.987118492225584,0,0,0,tool_redirection
TRACE-00035,11,18,researcher,handoff,none,488,32.89882696049065,2,0,0,tool_redirection
TRACE-00035,12,18,planner,tool_call,external_webhook,628,360.0,3,1,0,tool_redirection
TRACE-00035,13,18,writer,tool_call,internal_api,363,28.160172785729678,0,0,0,tool_redirection
TRACE-00035,14,18,planner,retrieve,none,306,4.65537689066298,1,0,0,tool_redirection
TRACE-00035,15,18,researcher,retrieve,none,310,63.517089572224826,1,0,0,tool_redirection
TRACE-00035,16,18,analyst,tool_call,calculator,390,8.078246423201294,0,0,0,tool_redirection
TRACE-00035,17,18,writer,retrieve,none,410,58.86116700355119,1,0,0,tool_redirection
TRACE-00035,18,18,researcher,handoff,none,218,36.326148357868405,0,0,0,tool_redirection
TRACE-00036,1,15,researcher,retrieve,none,278,65.46469082591021,2,0,1,benign
TRACE-00036,2,15,planner,respond,none,348,73.15439661893649,1,0,0,benign
TRACE-00036,3,15,planner,handoff,none,171,10.267070351213997,0,0,0,benign
TRACE-00036,4,15,analyst,tool_call,calculator,567,0.8918772119343781,0,0,0,benign
TRACE-00036,5,15,analyst,handoff,none,340,21.91026298842252,1,0,0,benign
TRACE-00036,6,15,analyst,tool_call,internal_api,374,51.779278692847036,0,0,0,benign
TRACE-00036,7,15,writer,tool_call,internal_api,454,31.828029152514564,1,0,0,benign
TRACE-00036,8,15,analyst,retrieve,none,634,32.92150425801546,0,0,0,benign
TRACE-00036,9,15,analyst,tool_call,vector_db,464,86.06067433591835,0,0,0,benign
TRACE-00036,10,15,researcher,handoff,none,508,14.088622419513612,0,0,0,benign
TRACE-00036,11,15,planner,handoff,none,421,19.092824483731654,2,0,0,benign
TRACE-00036,12,15,planner,handoff,none,256,36.25027218271344,0,0,0,benign
TRACE-00036,13,15,analyst,summarize,none,346,8.649729295037867,1,0,0,benign
TRACE-00036,14,15,analyst,handoff,none,464,17.792570886120462,0,0,0,benign
TRACE-00036,15,15,writer,handoff,none,272,19.003165041898043,0,0,0,benign
TRACE-00037,1,13,planner,tool_call,vector_db,688,15.561575486789572,0,0,0,benign
TRACE-00037,2,13,writer,handoff,none,177,115.83478910349945,0,0,0,benign
TRACE-00037,3,13,researcher,summarize,none,348,7.634134785407196,0,0,0,benign
TRACE-00037,4,13,planner,retrieve,none,479,33.912434119378524,1,0,0,benign
TRACE-00037,5,13,planner,tool_call,internal_api,206,6.657936391354146,0,0,0,benign
TRACE-00037,6,13,researcher,respond,none,451,59.917371300189984,1,0,0,benign
TRACE-00037,7,13,writer,tool_call,calculator,449,43.983764590828564,0,0,0,benign
TRACE-00037,8,13,planner,summarize,none,413,14.292343063376993,0,0,0,benign
TRACE-00037,9,13,planner,retrieve,none,306,52.56876726574723,0,0,0,benign
TRACE-00037,10,13,analyst,retrieve,none,351,22.019717400431116,2,0,0,benign
TRACE-00037,11,13,planner,tool_call,vector_db,452,31.81189901546796,1,0,0,benign
TRACE-00037,12,13,researcher,tool_call,calculator,536,34.01747458108324,1,0,0,benign
TRACE-00037,13,13,researcher,tool_call,vector_db,485,59.80752194979643,1,0,0,benign
TRACE-00038,1,15,planner,handoff,none,383,15.37326868538547,0,0,0,benign
TRACE-00038,2,15,analyst,tool_call,internal_search,373,20.62217656768449,1,0,0,benign
TRACE-00038,3,15,writer,handoff,none,678,30.356069210927945,0,0,0,benign
TRACE-00038,4,15,researcher,tool_call,calculator,474,7.3141241496386735,0,0,0,benign
TRACE-00038,5,15,writer,summarize,none,394,30.9325644618944,0,0,0,benign
TRACE-00038,6,15,analyst,summarize,none,749,26.304814566030355,1,0,1,benign
TRACE-00038,7,15,planner,tool_call,internal_api,275,23.699421322315775,1,0,0,benign
TRACE-00038,8,15,researcher,tool_call,internal_api,479,16.970926666897054,0,0,0,benign
TRACE-00038,9,15,researcher,retrieve,none,527,40.76979044629002,1,0,0,benign
TRACE-00038,10,15,analyst,retrieve,none,482,13.009226962470292,1,0,1,benign
TRACE-00038,11,15,analyst,retrieve,none,395,67.90899832756915,1,0,0,benign
TRACE-00038,12,15,planner,summarize,none,586,48.68629783854246,1,0,0,benign
TRACE-00038,13,15,analyst,summarize,none,162,18.55017291366291,0,0,0,benign
TRACE-00038,14,15,planner,tool_call,vector_db,155,39.72641810272126,0,0,0,benign
TRACE-00038,15,15,analyst,respond,none,697,20.042061547486426,0,0,0,benign
TRACE-00039,1,10,analyst,handoff,none,502,13.208337852087242,0,0,0,benign
TRACE-00039,2,10,researcher,handoff,none,323,44.84323909527991,1,0,1,benign
TRACE-00039,3,10,researcher,retrieve,none,387,11.145748558787673,0,0,0,benign
TRACE-00039,4,10,planner,respond,none,328,66.64416249085266,0,0,0,benign
TRACE-00039,5,10,researcher,summarize,none,462,19.5518699491252,0,0,0,benign
TRACE-00039,6,10,analyst,retrieve,none,160,19.29613882757178,1,0,0,benign
TRACE-00039,7,10,researcher,handoff,none,620,54.847652449456234,0,0,0,benign
TRACE-00039,8,10,analyst,respond,none,386,33.45545965272942,1,0,0,benign
TRACE-00039,9,10,analyst,summarize,none,431,14.032252803396972,0,0,0,benign
TRACE-00039,10,10,writer,summarize,none,302,60.0868316258904,0,0,0,benign
TRACE-00040,1,18,writer,retrieve,none,738,53.219831187955336,0,0,0,benign
TRACE-00040,2,18,researcher,summarize,none,174,2.822908409773443,1,0,0,benign
TRACE-00040,3,18,researcher,respond,none,628,21.696843954953145,1,0,0,benign
TRACE-00040,4,18,analyst,tool_call,vector_db,503,24.01121953946468,0,0,0,benign
TRACE-00040,5,18,planner,summarize,none,362,76.20119350883436,1,0,0,benign
TRACE-00040,6,18,researcher,tool_call,internal_api,712,15.106256366757654,0,0,0,benign
TRACE-00040,7,18,planner,tool_call,vector_db,509,31.114280442373282,1,0,0,benign
TRACE-00040,8,18,writer,handoff,none,251,12.69915070790312,2,0,0,benign
TRACE-00040,9,18,writer,tool_call,internal_search,325,69.84327728069964,0,0,0,benign
TRACE-00040,10,18,analyst,respond,none,159,57.0530736450905,1,0,0,benign
TRACE-00040,11,18,researcher,summarize,none,284,48.90749752909134,0,0,0,benign
TRACE-00040,12,18,researcher,handoff,none,229,9.971800452364798,1,0,0,benign
TRACE-00040,13,18,analyst,handoff,none,384,19.591191331346018,0,0,0,benign
