session_id,event_count,agent_count,tool_call_count,unique_tool_count,external_call_count,privileged_action_count,max_permission_level,error_rate,mean_latency_ms,max_latency_ms,total_data_volume_kb,handoff_count,retrieval_count,suspicious_tool_count,instruction_override_count,untrusted_retrieval_count,label
TRACE-00925,17,4,3,3,2,4,3,0.11764705882352941,424.05882352941177,690,949.5733863495625,2,7,2,0,0,tool_redirection
TRACE-00926,13,4,1,1,2,2,3,0.15384615384615385,424.53846153846155,606,709.1059253447005,3,3,1,0,0,prompt_hijacking
TRACE-00927,17,4,4,3,1,1,2,0.058823529411764705,398.70588235294116,746,659.8982134892735,4,2,0,0,0,tool_redirection
TRACE-00928,15,4,4,3,4,2,3,0.0,411.93333333333334,780,657.1526322843883,0,1,1,1,0,prompt_hijacking
TRACE-00929,12,4,5,3,0,1,2,0.0,361.75,516,321.81169258904515,2,3,0,0,0,benign
TRACE-00930,16,4,3,3,0,1,2,0.0,426.0,688,446.4905394965697,5,5,1,0,0,benign
TRACE-00931,17,4,5,4,0,1,2,0.0,436.52941176470586,594,441.2261776782351,1,5,0,0,0,retrieval_poisoning
TRACE-00932,15,4,2,2,1,3,3,0.0,467.3333333333333,780,660.2411744832963,5,3,1,1,0,prompt_hijacking
TRACE-00933,18,4,1,1,1,2,2,0.0,449.22222222222223,700,448.44767219264804,4,6,0,0,0,benign
TRACE-00934,18,4,4,3,0,2,2,0.0,439.3333333333333,631,454.35487294816016,3,4,0,0,0,benign
TRACE-00935,12,4,3,3,0,0,1,0.16666666666666666,342.25,608,339.85428993984607,1,3,0,0,0,benign
TRACE-00936,15,4,1,1,0,2,2,0.06666666666666667,453.73333333333335,662,365.04508778728274,3,6,0,0,0,benign
TRACE-00937,9,4,3,1,0,0,1,0.0,336.22222222222223,604,171.09831118520728,0,2,0,0,0,prompt_hijacking
TRACE-00938,11,4,4,4,0,4,2,0.0,444.09090909090907,650,288.28101843734083,2,0,1,0,0,benign
TRACE-00939,17,4,7,3,1,3,2,0.058823529411764705,412.29411764705884,798,529.2340574943303,4,2,0,0,0,benign
TRACE-00940,16,4,5,3,2,3,3,0.0,475.6875,647,774.3419317131372,3,1,1,0,0,tool_redirection
TRACE-00941,13,4,2,3,1,1,2,0.23076923076923078,489.7692307692308,980,897.976158645776,2,7,1,0,1,retrieval_poisoning
TRACE-00942,15,4,4,2,2,0,1,0.06666666666666667,473.26666666666665,683,370.0745194407766,4,3,0,0,0,benign
TRACE-00943,13,4,3,3,1,3,3,0.0,417.15384615384613,780,862.5769719857851,2,0,1,1,0,prompt_hijacking
TRACE-00944,13,4,0,0,0,1,2,0.07692307692307693,416.2307692307692,698,467.4182626163664,2,4,0,0,0,benign
TRACE-00945,11,3,2,1,0,0,1,0.0,397.72727272727275,584,183.8246015708394,2,3,0,0,0,benign
TRACE-00946,12,4,3,3,0,1,2,0.0,418.5,716,510.9670557772961,1,0,0,0,0,benign
TRACE-00947,16,4,7,4,1,5,3,0.0625,399.3125,690,843.3847142770574,3,2,2,0,0,tool_redirection
TRACE-00948,11,4,1,1,0,0,1,0.0,428.90909090909093,707,453.67940464861823,2,5,0,0,0,benign
TRACE-00949,16,4,1,1,1,0,1,0.0,371.9375,586,435.10416971364646,2,5,0,0,0,benign
TRACE-00950,14,4,1,1,0,0,1,0.0,410.35714285714283,882,447.87809366488165,3,4,0,0,0,benign
TRACE-00951,10,4,6,3,0,1,2,0.0,387.8,511,219.0721620810404,2,2,0,0,0,benign
TRACE-00952,12,4,3,3,1,0,1,0.0,411.9166666666667,694,396.7982527292158,2,4,0,0,0,benign
TRACE-00953,18,4,2,2,1,3,2,0.0,413.1111111111111,759,470.086364736362,5,4,0,0,0,benign
TRACE-00954,18,4,6,4,0,1,2,0.05555555555555555,469.77777777777777,607,526.0100567823397,3,1,0,0,0,benign
TRACE-00955,12,4,3,2,0,0,1,0.0,402.25,611,365.19755954620905,3,3,0,0,0,benign
TRACE-00956,17,4,7,4,0,1,2,0.0,417.70588235294116,700,574.599325451766,3,3,0,0,0,benign
TRACE-00957,10,4,2,1,0,1,2,0.1,503.5,710,300.4890614129418,1,4,0,0,0,benign
TRACE-00958,18,4,5,2,0,0,1,0.05555555555555555,399.8333333333333,793,558.8981101841059,4,2,0,0,0,benign
TRACE-00959,12,4,5,4,0,1,2,0.0,451.75,787,301.7249715838518,2,0,0,0,0,benign
TRACE-00960,18,4,2,2,1,3,2,0.0,412.55555555555554,649,700.4917607892567,6,6,0,0,0,benign
TRACE-00961,15,4,5,3,0,0,1,0.06666666666666667,347.4,611,456.2536618552372,1,5,0,0,0,benign
TRACE-00962,13,4,3,2,1,2,2,0.07692307692307693,435.0769230769231,660,499.0552701154376,0,5,0,0,0,benign
TRACE-00963,17,4,3,3,2,2,3,0.0,437.5882352941176,780,980.8782296250093,2,5,1,1,0,prompt_hijacking
TRACE-00964,11,4,4,4,2,1,2,0.09090909090909091,401.0,663,251.1756686594438,1,3,0,0,0,benign
TRACE-00965,12,4,4,4,1,3,3,0.0,426.1666666666667,690,694.0660580057202,3,2,2,0,0,tool_redirection
TRACE-00966,11,4,2,2,2,1,2,0.09090909090909091,391.8181818181818,558,366.3412200924797,4,2,0,0,0,benign
TRACE-00967,17,4,3,3,0,1,2,0.0,474.2352941176471,737,580.3476749931476,5,4,0,0,0,benign
TRACE-00968,12,4,5,3,0,0,1,0.0,438.75,864,376.97471864989194,1,1,0,0,0,benign
TRACE-00969,11,4,2,2,3,3,3,0.09090909090909091,448.45454545454544,749,607.648032256982,0,5,1,0,0,tool_redirection
TRACE-00970,9,4,2,1,0,0,1,0.0,406.3333333333333,591,174.22963012771376,2,1,0,0,0,benign
TRACE-00971,14,4,3,2,0,3,2,0.0,455.57142857142856,774,532.1773783760349,3,2,0,0,0,benign
TRACE-00972,11,4,5,5,2,3,3,0.18181818181818182,424.72727272727275,812,686.4683464033312,3,3,2,0,0,tool_redirection
TRACE-00973,15,4,3,3,0,0,1,0.06666666666666667,447.3333333333333,772,425.2834120637179,3,4,0,0,0,benign
TRACE-00974,11,4,0,0,0,0,1,0.09090909090909091,431.27272727272725,752,365.72273341321977,2,8,0,0,0,benign
TRACE-00975,12,4,5,4,3,2,3,0.08333333333333333,383.0,690,655.2334349839007,1,1,2,0,0,tool_redirection
TRACE-00976,14,4,3,3,1,3,3,0.07142857142857142,443.5,780,508.9958819266955,1,7,1,1,0,prompt_hijacking
TRACE-00977,16,4,1,1,0,1,2,0.0,462.5625,858,404.4493416398968,2,6,0,0,0,benign
TRACE-00978,10,4,1,1,1,1,2,0.0,445.5,644,232.7380591764838,2,6,0,0,0,benign
TRACE-00979,14,4,3,2,0,0,1,0.07142857142857142,381.92857142857144,627,522.7740707144799,2,6,0,0,0,benign
TRACE-00980,14,4,1,1,0,0,1,0.07142857142857142,397.92857142857144,653,394.2005375486199,1,6,0,0,0,benign
TRACE-00981,17,4,3,2,0,0,1,0.17647058823529413,439.5882352941176,689,543.7061476861808,4,4,0,0,0,benign
TRACE-00982,14,4,4,3,1,0,1,0.07142857142857142,420.14285714285717,584,692.3083129160455,2,5,0,0,0,retrieval_poisoning
TRACE-00983,14,4,4,2,0,2,2,0.0,479.2857142857143,690,586.3328605058472,2,4,0,0,0,benign
TRACE-00984,17,4,4,2,0,2,2,0.11764705882352941,416.7647058823529,737,460.7010896896761,4,4,0,0,0,benign
TRACE-00985,10,4,3,3,1,3,3,0.1,539.8,690,644.9517224461343,3,3,2,0,0,tool_redirection
TRACE-00986,12,3,3,2,1,3,3,0.0,464.5833333333333,687,750.3179247771677,2,3,1,0,0,tool_redirection
TRACE-00987,14,4,5,4,0,1,2,0.0,425.2142857142857,651,432.5863620054023,2,2,0,0,0,benign
TRACE-00988,13,4,4,3,1,2,3,0.15384615384615385,422.61538461538464,780,841.6758751508744,0,3,1,1,0,prompt_hijacking
TRACE-00989,15,4,2,3,1,2,2,0.06666666666666667,486.46666666666664,980,933.7994570613301,1,5,1,0,1,retrieval_poisoning
TRACE-00990,10,4,5,4,1,3,3,0.1,471.2,716,662.6820410154119,1,2,2,0,0,tool_redirection
TRACE-00991,12,4,3,3,2,2,3,0.08333333333333333,440.5833333333333,780,647.4892476910888,3,2,1,1,0,prompt_hijacking
TRACE-00992,18,4,6,4,2,4,3,0.05555555555555555,406.44444444444446,690,708.2513965097601,5,4,2,0,0,tool_redirection
TRACE-00993,17,4,5,3,1,0,1,0.0,453.3529411764706,781,558.0842852281685,6,0,0,0,0,benign
TRACE-00994,14,4,5,3,0,1,2,0.0,351.07142857142856,507,447.218320507981,5,1,0,0,0,benign
TRACE-00995,13,3,4,3,1,1,2,0.15384615384615385,422.84615384615387,602,441.96446181921283,2,5,0,0,0,benign
TRACE-00996,18,4,2,2,1,2,2,0.05555555555555555,437.5,720,600.4378211067639,3,5,0,0,0,benign
TRACE-00997,14,4,4,3,0,2,2,0.0,456.14285714285717,934,584.3991975674954,5,3,0,0,0,benign
TRACE-00998,12,4,5,3,1,1,2,0.08333333333333333,408.9166666666667,666,413.52877747937794,1,3,1,0,0,benign
TRACE-00999,12,4,3,3,1,3,3,0.0,398.3333333333333,690,680.9340444105158,3,1,2,0,0,tool_redirection
TRACE-01000,10,4,3,2,0,3,2,0.4,476.1,737,341.88104028938716,3,2,0,0,0,benign
TRACE-01001,11,3,2,1,0,1,2,0.09090909090909091,368.1818181818182,662,236.1485432253329,2,4,0,0,0,benign
TRACE-01002,17,4,5,3,2,0,1,0.0,431.1764705882353,678,677.895456246666,3,2,0,0,0,benign
TRACE-01003,9,4,2,2,0,3,2,0.3333333333333333,426.22222222222223,716,390.03737827480376,1,1,0,0,0,benign
TRACE-01004,14,4,4,4,2,2,3,0.07142857142857142,469.85714285714283,734,807.7922665939147,4,4,2,0,0,tool_redirection
TRACE-01005,18,4,2,2,1,0,1,0.05555555555555555,373.94444444444446,629,546.5042046043908,7,4,0,0,0,benign
TRACE-01006,15,3,6,4,1,4,3,0.0,402.0,780,744.2765399596911,2,3,1,1,0,prompt_hijacking
TRACE-01007,16,4,4,4,0,1,2,0.125,386.125,538,699.0976228096067,3,6,0,0,0,retrieval_poisoning
TRACE-01008,15,4,7,4,2,3,3,0.06666666666666667,463.6,690,835.691853230144,1,5,2,0,0,tool_redirection
TRACE-01009,14,4,1,1,0,0,1,0.0,430.92857142857144,730,415.5065309827614,2,2,0,0,0,benign
TRACE-01010,9,4,2,2,0,0,1,0.0,411.3333333333333,580,235.39041723785647,4,2,0,0,0,benign
TRACE-01011,14,4,3,3,1,0,1,0.07142857142857142,388.57142857142856,812,411.1545594739465,3,5,0,0,0,benign
TRACE-01012,18,4,3,3,1,4,3,0.0,380.1666666666667,690,990.0802730809837,5,4,2,0,0,tool_redirection
TRACE-01013,10,4,2,2,0,1,2,0.0,403.1,661,290.9629801608554,2,3,0,0,0,benign
TRACE-01014,16,4,3,3,0,1,2,0.125,475.25,738,517.0969516488551,4,6,0,0,0,benign
TRACE-01015,13,4,3,2,0,1,2,0.07692307692307693,378.46153846153845,622,231.30382976788124,4,2,0,0,0,benign
TRACE-01016,9,3,3,2,0,0,1,0.0,416.8888888888889,668,260.67695749133884,2,2,0,0,0,benign
TRACE-01017,14,4,3,2,0,1,2,0.07142857142857142,457.7142857142857,797,406.73956614713063,3,3,0,0,0,benign
TRACE-01018,10,4,3,2,0,0,1,0.0,359.6,612,288.87393795510724,1,0,0,0,0,benign
TRACE-01019,17,4,2,3,1,0,1,0.11764705882352941,401.0,980,1112.4231302338922,4,5,1,0,1,retrieval_poisoning
TRACE-01020,12,4,3,2,0,0,1,0.08333333333333333,378.5833333333333,605,410.23943504117966,5,2,0,0,0,benign
TRACE-01021,17,4,5,4,1,2,2,0.11764705882352941,443.8235294117647,980,915.2518991192894,1,6,1,0,1,retrieval_poisoning
TRACE-01022,11,4,3,3,1,2,3,0.0,451.09090909090907,690,606.4154498413723,2,1,2,0,0,tool_redirection
TRACE-01023,15,4,3,4,0,0,1,0.13333333333333333,425.73333333333335,606,687.6677270796424,3,7,0,0,0,retrieval_poisoning
TRACE-01024,14,4,2,1,1,0,1,0.14285714285714285,425.64285714285717,782,490.19616522591537,2,4,0,0,0,benign
TRACE-01025,11,4,2,2,0,1,2,0.18181818181818182,437.6363636363636,685,545.2029172395572,2,5,0,0,0,retrieval_poisoning
TRACE-01026,12,4,3,2,0,1,2,0.08333333333333333,375.3333333333333,768,339.52995344027283,4,1,0,0,0,benign
TRACE-01027,11,4,3,3,1,4,3,0.09090909090909091,443.09090909090907,690,821.0570681280298,2,1,2,0,0,tool_redirection
TRACE-01028,18,4,6,3,1,1,2,0.05555555555555555,466.72222222222223,841,660.8433314452163,4,3,0,0,0,benign
TRACE-01029,9,4,2,2,0,0,1,0.0,334.0,485,212.53025046581442,4,3,0,0,0,benign
TRACE-01030,17,4,5,3,1,0,1,0.0,458.1764705882353,696,548.437370985081,6,2,0,0,0,benign
TRACE-01031,17,4,4,3,1,2,3,0.058823529411764705,380.7647058823529,780,781.874308254263,2,4,1,1,0,prompt_hijacking
TRACE-01032,18,4,1,1,0,1,2,0.05555555555555555,419.94444444444446,617,557.2983370915543,4,4,0,0,0,benign
TRACE-01033,12,4,2,2,0,0,1,0.08333333333333333,380.9166666666667,577,643.5164420803245,2,4,0,0,0,retrieval_poisoning
TRACE-01034,10,3,5,3,0,1,2,0.0,444.5,807,312.29872552698487,3,0,0,0,0,retrieval_poisoning
TRACE-01035,14,4,3,3,0,2,2,0.07142857142857142,373.92857142857144,690,348.2475393446618,3,5,0,0,0,benign
TRACE-01036,18,4,5,3,1,1,2,0.0,386.3888888888889,610,882.54023349999,7,3,0,0,0,benign
TRACE-01037,14,3,5,3,1,2,3,0.07142857142857142,466.07142857142856,694,901.7163244368313,5,1,1,0,0,tool_redirection
TRACE-01038,9,4,2,4,1,0,1,0.1111111111111111,531.5555555555555,980,785.4275548775121,0,2,1,0,1,retrieval_poisoning
TRACE-01039,15,4,5,2,0,2,2,0.06666666666666667,320.8666666666667,550,544.7813443008157,5,2,0,0,0,benign
TRACE-01040,13,4,4,2,0,0,1,0.0,473.2307692307692,691,434.0540484983083,1,2,0,0,0,benign
TRACE-01041,11,4,5,3,0,0,1,0.0,445.72727272727275,611,311.5389488518149,3,2,0,0,0,benign
TRACE-01042,14,4,2,2,0,2,2,0.07142857142857142,436.64285714285717,581,458.34947846703403,0,9,0,0,0,prompt_hijacking
TRACE-01043,14,4,4,3,0,1,2,0.07142857142857142,441.2142857142857,700,365.41725228002275,1,5,0,0,0,benign
TRACE-01044,11,4,5,5,1,3,3,0.0,359.3636363636364,666,679.2609766337712,3,0,1,0,0,tool_redirection
TRACE-01045,11,4,2,2,1,0,1,0.09090909090909091,433.90909090909093,731,384.7607337501774,1,3,0,0,0,benign
TRACE-01046,17,4,2,2,1,2,2,0.058823529411764705,444.11764705882354,689,634.5694631089511,0,7,0,0,0,benign
TRACE-01047,13,4,2,2,0,0,1,0.07692307692307693,411.84615384615387,840,324.0292668672003,2,7,0,0,0,benign
TRACE-01048,15,4,2,1,0,0,1,0.0,358.26666666666665,521,420.87102858451067,3,4,0,0,0,benign
TRACE-01049,9,4,1,1,1,2,3,0.0,421.3333333333333,780,573.2022606688404,5,2,1,1,0,prompt_hijacking
TRACE-01050,18,4,4,3,0,2,2,0.1111111111111111,442.77777777777777,650,425.34023852173345,4,2,1,0,0,benign
TRACE-01051,10,4,4,4,2,3,3,0.0,370.9,690,679.3793522742585,1,2,2,0,0,tool_redirection
TRACE-01052,17,4,2,2,0,1,2,0.058823529411764705,441.1764705882353,818,663.344732915267,6,5,0,0,0,benign
TRACE-01053,11,4,1,1,1,0,1,0.09090909090909091,412.90909090909093,669,311.00012894989067,5,2,0,0,0,benign
TRACE-01054,17,4,6,4,0,1,2,0.058823529411764705,505.70588235294116,621,523.7012570664713,2,3,0,0,0,benign
TRACE-01055,17,4,7,3,0,2,2,0.058823529411764705,446.6470588235294,950,667.0129182311181,2,3,0,0,0,benign
TRACE-01056,17,4,6,4,0,0,1,0.058823529411764705,453.4117647058824,695,567.92760215513,3,4,0,0,0,benign
TRACE-01057,14,4,6,3,0,2,2,0.0,440.7857142857143,788,293.27798073844605,2,2,0,0,0,benign
TRACE-01058,17,4,6,3,0,0,1,0.0,473.47058823529414,856,557.291743120162,1,2,0,0,0,benign
TRACE-01059,15,4,4,3,1,2,3,0.13333333333333333,418.2,813,722.9103575511014,3,4,1,0,0,prompt_hijacking
TRACE-01060,13,4,4,3,1,0,1,0.15384615384615385,428.0,743,401.1541633842419,0,5,0,0,0,benign
TRACE-01061,18,4,2,2,2,1,2,0.0,440.1111111111111,779,427.56301058601235,6,6,0,0,0,benign
TRACE-01062,18,4,9,5,1,7,3,0.1111111111111111,480.5,780,1004.014138270053,2,1,1,1,0,prompt_hijacking
TRACE-01063,14,4,3,1,0,1,2,0.0,395.07142857142856,702,400.1061206506744,1,2,0,0,0,benign
TRACE-01064,12,4,4,3,0,0,1,0.08333333333333333,426.8333333333333,663,702.3008703958725,4,3,0,0,0,benign
TRACE-01065,15,4,2,3,1,1,2,0.2,427.3333333333333,980,923.3306236758489,2,5,1,0,1,retrieval_poisoning
TRACE-01066,18,3,7,4,3,2,3,0.0,429.6111111111111,836,951.7434817917726,4,3,2,0,0,tool_redirection
TRACE-01067,16,4,4,4,0,1,2,0.0,374.625,609,570.396669050522,5,5,0,0,0,benign
TRACE-01068,10,4,2,2,1,2,3,0.0,447.7,780,631.3475734982102,3,1,1,1,0,prompt_hijacking
TRACE-01069,13,4,4,4,1,2,3,0.07692307692307693,341.0,538,760.3137955385881,1,2,1,0,0,prompt_hijacking
TRACE-01070,10,4,1,1,0,1,2,0.2,397.5,570,325.2416611392321,3,3,0,0,0,benign
TRACE-01071,13,4,5,4,0,2,2,0.0,459.7692307692308,784,395.95018965454256,3,0,0,0,0,benign
TRACE-01072,16,4,4,2,0,0,1,0.0625,450.125,668,382.19937386168095,3,5,0,0,0,benign
TRACE-01073,14,4,3,3,0,0,1,0.14285714285714285,460.7857142857143,775,495.40048308777966,1,5,0,0,0,benign
TRACE-01074,12,4,5,4,4,2,2,0.16666666666666666,474.25,980,863.9696178370215,1,2,1,0,1,retrieval_poisoning
TRACE-01075,15,4,3,4,2,1,2,0.13333333333333333,458.06666666666666,980,920.081161347247,3,5,1,0,1,retrieval_poisoning
TRACE-01076,15,4,4,3,0,0,1,0.13333333333333333,444.8666666666667,724,474.2261183037514,1,4,0,0,0,benign
TRACE-01077,12,3,1,1,0,0,1,0.08333333333333333,401.4166666666667,728,379.9758430506436,2,5,0,0,0,benign
TRACE-01078,15,3,5,3,2,3,3,0.0,404.06666666666666,780,862.7581393516348,2,4,1,1,0,prompt_hijacking
TRACE-01079,9,3,3,3,1,1,3,0.0,443.0,704,548.6078194333645,3,1,1,0,0,tool_redirection
TRACE-01080,15,4,4,2,1,2,2,0.06666666666666667,391.0,622,878.1090832243664,3,6,0,0,0,retrieval_poisoning
TRACE-01081,12,4,3,4,1,2,2,0.08333333333333333,504.3333333333333,980,761.4438882494019,2,3,1,0,1,retrieval_poisoning
TRACE-01082,18,4,6,3,3,3,2,0.0,422.0,681,412.8159430819535,4,3,0,0,0,benign
TRACE-01083,17,4,2,2,3,2,3,0.0,455.52941176470586,780,889.0263411309915,2,5,1,1,0,prompt_hijacking
TRACE-01084,11,4,5,3,0,3,2,0.09090909090909091,467.72727272727275,616,337.1879434840997,3,1,0,0,0,benign
TRACE-01085,10,4,3,3,1,1,2,0.0,398.1,737,300.96947094984773,2,3,0,0,0,benign
TRACE-01086,18,4,8,4,1,3,3,0.0,403.6111111111111,681,892.9252971513522,3,2,1,0,0,prompt_hijacking
TRACE-01087,12,4,3,3,1,2,2,0.08333333333333333,462.0833333333333,980,812.2061215256442,2,4,1,0,1,retrieval_poisoning
TRACE-01088,11,4,6,5,1,2,3,0.09090909090909091,491.54545454545456,690,630.8556941707902,0,2,2,0,0,tool_redirection
TRACE-01089,11,4,2,2,1,2,3,0.09090909090909091,411.6363636363636,608,547.8152047243225,3,4,1,0,0,prompt_hijacking
TRACE-01090,14,4,2,2,0,0,1,0.0,466.2857142857143,753,564.0767734487366,3,6,0,0,0,benign
TRACE-01091,17,4,6,3,0,3,2,0.058823529411764705,398.05882352941177,576,517.760565328673,2,6,0,0,0,benign
TRACE-01092,14,4,5,4,2,3,2,0.0,370.64285714285717,607,456.0226627390674,1,2,0,0,0,benign
TRACE-01093,12,4,0,2,1,1,2,0.16666666666666666,520.6666666666666,980,880.6677342717041,5,3,1,0,1,retrieval_poisoning
TRACE-01094,11,4,2,2,0,2,2,0.09090909090909091,432.27272727272725,675,484.90129194425873,2,3,0,0,0,retrieval_poisoning
TRACE-01095,16,4,4,3,2,3,3,0.125,428.9375,690,753.733628091531,3,2,2,0,0,tool_redirection
TRACE-01096,10,3,4,4,1,2,3,0.2,409.2,717,632.7340378925458,1,1,2,0,0,tool_redirection
TRACE-01097,13,4,4,4,0,0,1,0.0,449.6923076923077,677,464.31627306729064,2,3,0,0,0,benign
TRACE-01098,15,4,6,5,1,1,3,0.0,410.8,724,750.1950199645356,3,4,1,0,0,prompt_hijacking
TRACE-01099,16,4,6,5,1,2,3,0.0625,455.25,735,837.1825244751435,5,2,2,0,0,tool_redirection
TRACE-01100,10,4,4,4,1,2,3,0.1,459.9,603,614.0038801968417,2,3,1,0,0,prompt_hijacking
TRACE-01101,16,4,3,2,1,2,2,0.0,382.25,722,431.568154280629,6,3,0,0,0,benign
TRACE-01102,16,4,5,4,1,3,3,0.125,416.9375,648,803.8629832188093,3,4,1,0,0,tool_redirection
TRACE-01103,11,4,0,0,0,1,2,0.0,486.45454545454544,836,257.5733326816868,2,6,0,0,0,benign
TRACE-01104,11,4,2,2,1,2,2,0.09090909090909091,502.54545454545456,657,320.914237570761,5,3,1,0,0,benign
TRACE-01105,10,4,3,3,1,3,3,0.1,439.4,780,523.1133134264791,2,3,1,1,0,prompt_hijacking
TRACE-01106,18,4,4,3,2,1,2,0.05555555555555555,456.94444444444446,706,593.5053259997569,3,4,0,0,0,benign
TRACE-01107,10,4,3,3,2,4,3,0.0,415.0,690,584.5360606959773,3,0,2,0,0,tool_redirection
TRACE-01108,16,4,5,4,3,2,3,0.125,470.25,738,794.3190313805604,1,3,2,0,0,tool_redirection
TRACE-01109,13,4,7,4,1,4,2,0.07692307692307693,408.61538461538464,584,341.0381198826463,2,1,0,0,0,benign
TRACE-01110,11,4,1,1,1,2,3,0.09090909090909091,446.45454545454544,780,741.2951794618931,2,0,1,1,0,prompt_hijacking
TRACE-01111,17,4,5,4,0,0,1,0.17647058823529413,405.1764705882353,788,464.1785061744127,1,6,0,0,0,benign
TRACE-01112,12,4,2,2,1,2,3,0.0,426.1666666666667,690,709.9403753907037,6,1,2,0,0,tool_redirection
TRACE-01113,17,4,5,3,0,0,1,0.11764705882352941,400.70588235294116,655,511.1197444970885,1,5,0,0,0,benign
TRACE-01114,17,4,4,4,1,1,2,0.17647058823529413,451.5882352941176,980,986.771368613687,3,5,1,0,1,retrieval_poisoning
TRACE-01115,12,4,4,4,1,3,3,0.0,416.3333333333333,682,590.2452137275636,2,4,1,0,0,tool_redirection
TRACE-01116,14,4,5,4,0,0,1,0.0,423.35714285714283,613,508.71361878993605,3,3,0,0,0,benign
TRACE-01117,17,4,6,3,0,0,1,0.0,480.3529411764706,684,623.816570489168,1,5,0,0,0,benign
TRACE-01118,11,4,6,4,0,0,1,0.0,493.45454545454544,689,297.0046284249295,2,0,0,0,0,benign
TRACE-01119,11,4,4,2,0,0,1,0.0,356.8181818181818,536,311.9171519719252,1,2,0,0,0,benign
TRACE-01120,17,4,6,4,0,1,2,0.11764705882352941,418.88235294117646,863,516.0119248920745,4,5,0,0,0,benign
TRACE-01121,16,4,3,3,0,0,1,0.1875,387.4375,587,544.230627780002,2,9,0,0,0,benign
TRACE-01122,11,4,3,3,1,4,3,0.09090909090909091,501.8181818181818,780,606.0089979384375,1,5,1,1,0,prompt_hijacking
TRACE-01123,9,4,4,1,0,1,2,0.1111111111111111,349.3333333333333,632,224.273078037832,0,3,0,0,0,benign
TRACE-01124,15,4,4,3,1,2,3,0.06666666666666667,379.3333333333333,609,696.3682253061368,3,4,1,0,0,tool_redirection
TRACE-01125,14,4,4,3,1,2,3,0.0,436.92857142857144,780,614.2789936526765,2,2,1,1,0,prompt_hijacking
TRACE-01126,17,4,3,3,1,1,2,0.0,459.6470588235294,747,599.4095230826391,4,2,1,0,0,benign
TRACE-01127,9,4,3,3,3,2,3,0.0,452.77777777777777,780,574.6269568813001,0,2,1,1,0,prompt_hijacking
TRACE-01128,9,3,4,4,2,3,3,0.0,444.77777777777777,690,650.2621022006551,1,2,2,0,0,tool_redirection
TRACE-01129,16,4,3,2,0,3,2,0.0,496.375,765,513.5174448241404,4,5,0,0,0,benign
TRACE-01130,10,4,4,3,0,0,1,0.0,426.8,650,323.1792526565034,2,4,0,0,0,benign
TRACE-01131,15,4,2,2,0,2,2,0.06666666666666667,410.4,779,521.2507008859985,2,5,0,0,0,benign
TRACE-01132,9,3,3,1,0,0,1,0.0,456.77777777777777,761,253.010200262864,1,3,0,0,0,benign
TRACE-01133,16,4,4,3,1,3,3,0.0625,405.25,780,778.2072964433489,0,6,1,1,0,prompt_hijacking
TRACE-01134,14,3,5,3,1,2,2,0.07142857142857142,503.42857142857144,794,435.13877647328593,3,2,0,0,0,benign
TRACE-01135,18,4,3,3,3,3,3,0.0,421.6111111111111,690,1020.7116726625485,5,3,2,0,0,tool_redirection
TRACE-01136,14,4,2,2,0,1,2,0.0,444.57142857142856,620,418.4985141712292,3,3,0,0,0,retrieval_poisoning
TRACE-01137,15,4,3,2,0,2,2,0.06666666666666667,469.3333333333333,828,592.6614008163045,3,7,0,0,0,benign
TRACE-01138,18,4,4,3,1,1,2,0.05555555555555555,427.1111111111111,742,924.0065531543329,2,4,0,0,0,retrieval_poisoning
TRACE-01139,17,3,5,4,0,0,1,0.11764705882352941,398.88235294117646,641,720.5261814787514,3,7,0,0,0,retrieval_poisoning
TRACE-01140,9,4,3,3,1,1,2,0.0,465.3333333333333,703,478.654337372384,1,5,0,0,0,benign
TRACE-01141,15,4,5,2,1,0,1,0.06666666666666667,381.3333333333333,819,630.1372475302753,2,5,0,0,0,benign
TRACE-01142,17,4,4,4,1,3,3,0.058823529411764705,412.2352941176471,690,984.8876524415249,3,2,2,0,0,tool_redirection
TRACE-01143,17,4,5,2,0,3,2,0.058823529411764705,425.4117647058824,721,480.6666940279469,4,3,0,0,0,benign
TRACE-01144,11,4,5,2,0,0,1,0.0,402.54545454545456,649,215.53483826518766,1,3,0,0,0,benign
TRACE-01145,17,4,5,4,1,3,3,0.0,425.05882352941177,735,904.6342937435517,4,3,1,0,0,prompt_hijacking
TRACE-01146,18,4,2,1,0,3,2,0.05555555555555555,427.22222222222223,682,616.118618762981,6,2,0,0,0,benign
TRACE-01147,18,4,5,4,1,2,3,0.05555555555555555,405.72222222222223,615,834.4925304368414,2,3,1,0,0,prompt_hijacking
TRACE-01148,18,4,7,4,1,3,3,0.0,481.72222222222223,780,1066.3157564466521,2,5,1,1,0,prompt_hijacking
TRACE-01149,12,4,4,4,0,0,1,0.16666666666666666,423.3333333333333,574,682.0353554986056,1,4,0,0,0,retrieval_poisoning
TRACE-01150,12,4,1,1,0,0,1,0.0,456.3333333333333,753,451.6505465870692,2,6,0,0,0,benign
TRACE-01151,15,4,3,2,0,0,1,0.06666666666666667,411.8,620,424.3756769428655,4,5,0,0,0,benign
TRACE-01152,10,4,2,2,1,1,3,0.0,411.2,695,662.3008868358877,0,4,1,0,0,tool_redirection
TRACE-01153,16,4,1,1,0,1,2,0.0,411.125,652,603.1823992357856,5,4,0,0,0,benign
